,date,object_code,trips
15887,2022-01-30,FW762Y,411
15888,2022-01-31,FW762Y,481
15889,2022-02-01,FW762Y,293
15890,2022-02-02,FW762Y,20
15891,2022-02-03,FW762Y,55
15892,2022-02-04,FW762Y,189
15893,2022-02-05,FW762Y,30
15894,2022-02-06,FW762Y,24
15895,2022-02-07,FW762Y,40
15896,2022-02-08,FW762Y,37
15897,2022-02-09,FW762Y,1405
15898,2022-02-10,FW762Y,2667
15899,2022-02-11,FW762Y,3841
15900,2022-02-12,FW762Y,3790
15901,2022-02-13,FW762Y,3895
15902,2022-02-14,FW762Y,5419
15903,2022-02-15,FW762Y,4223
15904,2022-02-16,FW762Y,4497
15905,2022-02-17,FW762Y,4289
15906,2022-02-18,FW762Y,3881
15907,2022-02-19,FW762Y,4764
15908,2022-02-20,FW762Y,4677
15909,2022-02-21,FW762Y,5257
15910,2022-02-22,FW762Y,4416
15911,2022-02-23,FW762Y,4408
15912,2022-02-24,FW762Y,4624
15913,2022-02-25,FW762Y,4233
15914,2022-02-26,FW762Y,3205
15915,2022-02-27,FW762Y,4525
15916,2022-02-28,FW762Y,4073
15917,2022-03-01,FW762Y,4104
15918,2022-03-02,FW762Y,3670
15919,2022-03-03,FW762Y,4531
15920,2022-03-04,FW762Y,4368
15921,2022-03-05,FW762Y,4167
15922,2022-03-06,FW762Y,3535
15923,2022-03-07,FW762Y,4648
15924,2022-03-08,FW762Y,4773
15925,2022-03-09,FW762Y,4654
15926,2022-03-10,FW762Y,4324
15927,2022-03-11,FW762Y,3457
15928,2022-03-12,FW762Y,3559
15929,2022-03-13,FW762Y,3142
15930,2022-03-14,FW762Y,3421
15931,2022-03-15,FW762Y,2235
15932,2022-03-16,FW762Y,2452
15933,2022-03-17,FW762Y,2944
15934,2022-03-18,FW762Y,2980
15935,2022-03-19,FW762Y,2725
15936,2022-03-20,FW762Y,2432
15937,2022-03-21,FW762Y,2704
15938,2022-03-22,FW762Y,3035
15939,2021-12-31,FW763Y,2941
15940,2022-01-01,FW763Y,2902
15941,2022-01-02,FW763Y,2108
15942,2022-01-03,FW763Y,701
15943,2022-01-04,FW763Y,321
15944,2022-01-05,FW763Y,1530
15945,2022-01-06,FW763Y,2186
15946,2022-01-07,FW763Y,2707
15947,2022-01-08,FW763Y,2664
15948,2022-01-09,FW763Y,3210
15949,2022-01-10,FW763Y,2495
15950,2022-01-11,FW763Y,2857
15951,2022-01-12,FW763Y,2420
15952,2022-01-13,FW763Y,2543
15953,2022-01-14,FW763Y,2869
15954,2022-01-15,FW763Y,2440
15955,2022-01-16,FW763Y,2925
15956,2022-01-17,FW763Y,3253
15957,2022-01-18,FW763Y,3662
15958,2022-01-19,FW763Y,3518
15959,2022-01-20,FW763Y,3442
15960,2022-01-21,FW763Y,3256
15961,2022-01-22,FW763Y,2251
15962,2022-01-23,FW763Y,2756
15963,2022-01-24,FW763Y,1864
15964,2022-01-25,FW763Y,2986
15965,2022-01-26,FW763Y,2596
15966,2022-01-27,FW763Y,2168
15967,2022-01-28,FW763Y,955
15968,2022-01-29,FW763Y,322
15969,2022-01-30,FW763Y,107
15970,2022-01-31,FW763Y,15
15971,2022-02-01,FW763Y,8
15972,2022-02-02,FW763Y,9
15973,2022-02-03,FW763Y,5
15974,2022-02-04,FW763Y,3
15975,2022-02-05,FW763Y,4
15976,2022-02-06,FW763Y,2
15977,2022-02-07,FW763Y,5
15978,2022-02-08,FW763Y,13
15979,2022-02-09,FW763Y,43
15980,2022-02-10,FW763Y,68
15981,2022-02-11,FW763Y,626
15982,2022-02-12,FW763Y,1553
15983,2022-02-13,FW763Y,1867
15984,2022-02-14,FW763Y,2030
15985,2022-02-15,FW763Y,2149
15986,2022-02-16,FW763Y,2273
15987,2022-02-17,FW763Y,1962
15988,2022-02-18,FW763Y,2009
15989,2022-02-19,FW763Y,1990
15990,2022-02-20,FW763Y,2444
15991,2022-02-21,FW763Y,3180
15992,2022-02-22,FW763Y,2799
15993,2022-02-23,FW763Y,2862
15994,2022-02-24,FW763Y,2989
15995,2022-02-25,FW763Y,3036
15996,2022-02-26,FW763Y,2968
15997,2022-02-27,FW763Y,2781
15998,2022-02-28,FW763Y,3266
15999,2022-03-01,FW763Y,3225
16000,2022-03-02,FW763Y,3296
16001,2022-03-03,FW763Y,2998
16002,2022-03-04,FW763Y,4711
16003,2022-03-05,FW763Y,4014
16004,2022-03-06,FW763Y,2550
16005,2022-03-07,FW763Y,4765
16006,2022-03-08,FW763Y,5078
16007,2022-03-09,FW763Y,5516
16008,2022-03-10,FW763Y,5416
16009,2022-03-11,FW763Y,3638
16010,2022-03-12,FW763Y,3821
16011,2022-03-13,FW763Y,4274
16012,2022-03-14,FW763Y,5075
16013,2022-03-15,FW763Y,4578
16014,2022-03-16,FW763Y,4893
16015,2022-03-17,FW763Y,4189
16016,2022-03-18,FW763Y,4115
16017,2022-03-19,FW763Y,5270
16018,2022-03-20,FW763Y,4597
16019,2022-03-21,FW763Y,3920
16020,2022-03-22,FW763Y,3098
16021,2021-12-31,FW766Y,992
16022,2022-01-01,FW766Y,1263
16023,2022-01-02,FW766Y,723
16024,2022-01-03,FW766Y,197
16025,2022-01-04,FW766Y,137
16026,2022-01-05,FW766Y,795
16027,2022-01-06,FW766Y,783
16028,2022-01-07,FW766Y,1045
16029,2022-01-08,FW766Y,1243
16030,2022-01-09,FW766Y,1044
16031,2022-01-10,FW766Y,1038
16032,2022-01-11,FW766Y,1123
16033,2022-01-12,FW766Y,903
16034,2022-01-13,FW766Y,951
16035,2022-01-14,FW766Y,1316
16036,2022-01-15,FW766Y,1108
16037,2022-01-16,FW766Y,1278
16038,2022-01-17,FW766Y,1351
16039,2022-01-18,FW766Y,1283
16040,2022-01-19,FW766Y,1209
16041,2022-01-20,FW766Y,1524
16042,2022-01-21,FW766Y,1152
16043,2022-01-22,FW766Y,808
16044,2022-01-23,FW766Y,1263
16045,2022-01-24,FW766Y,797
16046,2022-01-25,FW766Y,1272
16047,2022-01-26,FW766Y,1095
16048,2022-01-27,FW766Y,861
16049,2022-01-28,FW766Y,299
16050,2022-01-29,FW766Y,130
16051,2022-01-30,FW766Y,25
16052,2022-01-31,FW766Y,2
16053,2022-02-01,FW766Y,7
16054,2022-02-02,FW766Y,1
16055,2022-02-03,FW766Y,10
16056,2022-02-08,FW766Y,1
16057,2022-02-09,FW766Y,7
16058,2022-02-10,FW766Y,137
16059,2022-02-11,FW766Y,439
16060,2022-02-12,FW766Y,489
16061,2022-02-13,FW766Y,526
16062,2022-02-14,FW766Y,579
16063,2022-02-15,FW766Y,770
16064,2022-02-16,FW766Y,941
16065,2022-02-17,FW766Y,715
16066,2022-02-18,FW766Y,865
16067,2022-02-19,FW766Y,788
16068,2022-02-20,FW766Y,944
16069,2022-02-21,FW766Y,1008
16070,2022-02-22,FW766Y,1018
16071,2022-02-23,FW766Y,983
16072,2022-02-24,FW766Y,879
16073,2022-02-25,FW766Y,817
16074,2022-02-26,FW766Y,757
16075,2022-02-27,FW766Y,491
16076,2022-02-28,FW766Y,356
16077,2022-03-01,FW766Y,523
16078,2022-03-02,FW766Y,777
16079,2022-03-03,FW766Y,1197
16080,2022-03-04,FW766Y,1576
16081,2022-03-05,FW766Y,1741
16082,2022-03-06,FW766Y,1850
16083,2022-03-07,FW766Y,742
16084,2022-03-08,FW766Y,2257
16085,2022-03-09,FW766Y,2563
16086,2022-03-10,FW766Y,2702
16087,2022-03-11,FW766Y,2485
16088,2022-03-12,FW766Y,2455
16089,2022-03-13,FW766Y,1824
16090,2022-03-14,FW766Y,2213
16091,2022-03-15,FW766Y,1703
16092,2022-03-16,FW766Y,1845
16093,2022-03-17,FW766Y,1890
16094,2022-03-18,FW766Y,1842
16095,2022-03-19,FW766Y,2430
16096,2022-03-20,FW766Y,2031
16097,2022-03-21,FW766Y,1998
16098,2022-03-22,FW766Y,2128
16099,2021-12-31,FW768Y,5061
16100,2022-01-01,FW768Y,5356
16101,2022-01-02,FW768Y,4433
16102,2022-01-03,FW768Y,3613
16103,2022-01-04,FW768Y,3487
16104,2022-01-05,FW768Y,3844
16105,2022-01-06,FW768Y,3988
16106,2022-01-07,FW768Y,4866
16107,2022-01-08,FW768Y,4685
16108,2022-01-09,FW768Y,5266
16109,2022-01-10,FW768Y,4856
16110,2022-01-11,FW768Y,4877
16111,2022-01-12,FW768Y,4562
16112,2022-01-13,FW768Y,5996
16113,2022-01-14,FW768Y,5657
16114,2022-01-15,FW768Y,6206
16115,2022-01-16,FW768Y,6123
16116,2022-01-17,FW768Y,5894
16117,2022-01-18,FW768Y,6345
16118,2022-01-19,FW768Y,6443
16119,2022-01-20,FW768Y,5666
16120,2022-01-21,FW768Y,5640
16121,2022-01-22,FW768Y,5121
16122,2022-01-23,FW768Y,6145
16123,2022-01-24,FW768Y,6539
16124,2022-01-25,FW768Y,7854
16125,2022-01-26,FW768Y,6156
16126,2022-01-27,FW768Y,5369
16127,2022-01-28,FW768Y,3273
16128,2022-01-29,FW768Y,1465
16129,2022-01-30,FW768Y,276
16130,2022-01-31,FW768Y,31
16131,2022-02-01,FW768Y,12
16132,2022-02-02,FW768Y,6
16133,2022-02-03,FW768Y,23
16134,2022-02-04,FW768Y,7
16135,2022-02-05,FW768Y,7
16136,2022-02-06,FW768Y,8
16137,2022-02-07,FW768Y,25
16138,2022-02-08,FW768Y,550
16139,2022-02-09,FW768Y,655
16140,2022-02-10,FW768Y,808
16141,2022-02-11,FW768Y,3217
16142,2022-02-12,FW768Y,3909
16143,2022-02-13,FW768Y,4303
16144,2022-02-14,FW768Y,4148
16145,2022-02-15,FW768Y,3754
16146,2022-02-16,FW768Y,4367
16147,2022-02-17,FW768Y,3588
16148,2022-02-18,FW768Y,4005
16149,2022-02-19,FW768Y,3342
16150,2022-02-20,FW768Y,4186
16151,2022-02-21,FW768Y,5213
16152,2022-02-22,FW768Y,4908
16153,2022-02-23,FW768Y,4432
16154,2022-02-24,FW768Y,4719
16155,2022-02-25,FW768Y,4872
16156,2022-02-26,FW768Y,4218
16157,2022-02-27,FW768Y,5346
16158,2022-02-28,FW768Y,4067
16159,2022-03-01,FW768Y,5807
16160,2022-03-02,FW768Y,5137
16161,2022-03-03,FW768Y,5556
16162,2022-03-04,FW768Y,4452
16163,2022-03-05,FW768Y,4224
16164,2022-03-06,FW768Y,4500
16165,2022-03-07,FW768Y,4956
16166,2022-03-08,FW768Y,4828
16167,2022-03-09,FW768Y,4676
16168,2022-03-10,FW768Y,4374
16169,2022-03-11,FW768Y,4230
16170,2022-03-12,FW768Y,4508
16171,2022-03-13,FW768Y,3556
16172,2022-03-14,FW768Y,4281
16173,2022-03-15,FW768Y,3219
16174,2022-03-16,FW768Y,3856
16175,2022-03-17,FW768Y,3559
16176,2022-03-18,FW768Y,3540
16177,2022-03-19,FW768Y,3795
16178,2022-03-20,FW768Y,3028
16179,2022-03-21,FW768Y,4343
16180,2022-03-22,FW768Y,3476
16181,2021-12-31,FW790Y,1873
16182,2022-01-01,FW790Y,1821
16183,2022-01-02,FW790Y,1647
16184,2022-01-03,FW790Y,1078
16185,2022-01-04,FW790Y,1190
16186,2022-01-05,FW790Y,1390
16187,2022-01-06,FW790Y,1460
16188,2022-01-07,FW790Y,1419
16189,2022-01-08,FW790Y,1153
16190,2022-01-09,FW790Y,1657
16191,2022-01-10,FW790Y,1009
16192,2022-01-11,FW790Y,1325
16193,2022-01-12,FW790Y,970
16194,2022-01-13,FW790Y,1449
16195,2022-01-14,FW790Y,992
16196,2022-01-15,FW790Y,1229
16197,2022-01-16,FW790Y,1298
16198,2022-01-17,FW790Y,1648
16199,2022-01-18,FW790Y,1401
16200,2022-01-19,FW790Y,1927
16201,2022-01-20,FW790Y,1185
16202,2022-01-21,FW790Y,1103
16203,2022-01-22,FW790Y,623
16204,2022-01-23,FW790Y,1172
16205,2022-01-24,FW790Y,993
16206,2022-01-25,FW790Y,1283
16207,2022-01-26,FW790Y,998
16208,2022-01-27,FW790Y,1510
16209,2022-01-28,FW790Y,834
16210,2022-01-29,FW790Y,411
16211,2022-01-30,FW790Y,178
16212,2022-01-31,FW790Y,40
16213,2022-02-01,FW790Y,14
16214,2022-02-02,FW790Y,9
16215,2022-02-03,FW790Y,11
16216,2022-02-04,FW790Y,2
16217,2022-02-05,FW790Y,8
16218,2022-02-06,FW790Y,3
16219,2022-02-07,FW790Y,1
16220,2022-02-08,FW790Y,3
16221,2022-02-09,FW790Y,252
16222,2022-02-10,FW790Y,586
16223,2022-02-11,FW790Y,681
16224,2022-02-12,FW790Y,659
16225,2022-02-13,FW790Y,703
16226,2022-02-14,FW790Y,751
16227,2022-02-15,FW790Y,803
16228,2022-02-16,FW790Y,758
16229,2022-02-17,FW790Y,516
16230,2022-02-18,FW790Y,565
16231,2022-02-19,FW790Y,550
16232,2022-02-20,FW790Y,578
16233,2022-02-21,FW790Y,1787
16234,2022-02-22,FW790Y,1649
16235,2022-02-23,FW790Y,1457
16236,2022-02-24,FW790Y,2047
16237,2022-02-25,FW790Y,1844
16238,2022-02-26,FW790Y,1565
16239,2022-02-27,FW790Y,1934
16240,2022-02-28,FW790Y,1731
16241,2022-03-01,FW790Y,1860
16242,2022-03-02,FW790Y,1722
16243,2022-03-03,FW790Y,1907
16244,2022-03-04,FW790Y,1951
16245,2022-03-05,FW790Y,2239
16246,2022-03-06,FW790Y,1964
16247,2022-03-07,FW790Y,1994
16248,2022-03-08,FW790Y,2391
16249,2022-03-09,FW790Y,2419
16250,2022-03-10,FW790Y,2137
16251,2022-03-11,FW790Y,2184
16252,2022-03-12,FW790Y,1651
16253,2022-03-13,FW790Y,1785
16254,2022-03-14,FW790Y,2039
16255,2022-03-15,FW790Y,1430
16256,2022-03-16,FW790Y,1720
16257,2022-03-17,FW790Y,1670
16258,2022-03-18,FW790Y,1818
16259,2022-03-19,FW790Y,1652
16260,2022-03-20,FW790Y,1775
16261,2022-03-21,FW790Y,1737
16262,2022-03-22,FW790Y,1565
16263,2021-12-31,FW791Y,2186
16264,2022-01-01,FW791Y,1801
16265,2022-01-02,FW791Y,1844
16266,2022-01-03,FW791Y,1870
16267,2022-01-04,FW791Y,1777
16268,2022-01-05,FW791Y,1721
16269,2022-01-06,FW791Y,2127
16270,2022-01-07,FW791Y,2117
16271,2022-01-08,FW791Y,1784
16272,2022-01-09,FW791Y,2224
16273,2022-01-10,FW791Y,2029
16274,2022-01-11,FW791Y,2331
16275,2022-01-12,FW791Y,2305
16276,2022-01-13,FW791Y,2616
16277,2022-01-14,FW791Y,2288
16278,2022-01-15,FW791Y,2413
16279,2022-01-16,FW791Y,2234
16280,2022-01-17,FW791Y,2734
16281,2022-01-18,FW791Y,2599
16282,2022-01-19,FW791Y,2592
16283,2022-01-20,FW791Y,2650
16284,2022-01-21,FW791Y,2471
16285,2022-01-22,FW791Y,1856
16286,2022-01-23,FW791Y,2609
16287,2022-01-24,FW791Y,2677
16288,2022-01-25,FW791Y,2237
16289,2022-01-26,FW791Y,2223
16290,2022-01-27,FW791Y,2009
16291,2022-01-28,FW791Y,1502
16292,2022-01-29,FW791Y,805
16293,2022-01-30,FW791Y,293
16294,2022-01-31,FW791Y,61
16295,2022-02-01,FW791Y,37
16296,2022-02-02,FW791Y,29
16297,2022-02-03,FW791Y,26
16298,2022-02-04,FW791Y,19
16299,2022-02-05,FW791Y,28
16300,2022-02-06,FW791Y,30
16301,2022-02-07,FW791Y,36
16302,2022-02-08,FW791Y,60
16303,2022-02-09,FW791Y,241
16304,2022-02-10,FW791Y,822
16305,2022-02-11,FW791Y,1596
16306,2022-02-12,FW791Y,1758
16307,2022-02-13,FW791Y,1890
16308,2022-02-14,FW791Y,2129
16309,2022-02-15,FW791Y,1940
16310,2022-02-16,FW791Y,2271
16311,2022-02-17,FW791Y,1615
16312,2022-02-18,FW791Y,1927
16313,2022-02-19,FW791Y,2347
16314,2022-02-20,FW791Y,2737
16315,2022-02-21,FW791Y,2707
16316,2022-02-22,FW791Y,2106
16317,2022-02-23,FW791Y,2878
16318,2022-02-24,FW791Y,2595
16319,2022-02-25,FW791Y,2440
16320,2022-02-26,FW791Y,2229
16321,2022-02-27,FW791Y,2590
16322,2022-02-28,FW791Y,2397
16323,2022-03-01,FW791Y,2348
16324,2022-03-02,FW791Y,2675
16325,2022-03-03,FW791Y,2960
16326,2022-03-04,FW791Y,3235
16327,2022-03-05,FW791Y,2767
16328,2022-03-06,FW791Y,2271
16329,2022-03-07,FW791Y,3861
16330,2022-03-08,FW791Y,4177
16331,2022-03-09,FW791Y,3816
16332,2022-03-10,FW791Y,3525
16333,2022-03-11,FW791Y,3515
16334,2022-03-12,FW791Y,2816
16335,2022-03-13,FW791Y,2598
16336,2022-03-14,FW791Y,2875
16337,2022-03-15,FW791Y,2674
16338,2022-03-16,FW791Y,2544
16339,2022-03-17,FW791Y,1602
16340,2022-03-18,FW791Y,1697
16341,2022-03-19,FW791Y,2039
16342,2022-03-20,FW791Y,1694
16343,2022-03-21,FW791Y,1513
16344,2022-03-22,FW791Y,1735
16345,2021-12-31,FW792Y,1070
16346,2022-01-01,FW792Y,920
16347,2022-01-02,FW792Y,931
16348,2022-01-03,FW792Y,915
16349,2022-01-04,FW792Y,884
16350,2022-01-05,FW792Y,810
16351,2022-01-06,FW792Y,1202
16352,2022-01-07,FW792Y,1188
16353,2022-01-08,FW792Y,1137
16354,2022-01-09,FW792Y,1158
16355,2022-01-10,FW792Y,1184
16356,2022-01-11,FW792Y,1239
16357,2022-01-12,FW792Y,1263
16358,2022-01-13,FW792Y,1322
16359,2022-01-14,FW792Y,1367
16360,2022-01-15,FW792Y,1373
16361,2022-01-16,FW792Y,1988
16362,2022-01-17,FW792Y,1561
16363,2022-01-18,FW792Y,1598
16364,2022-01-19,FW792Y,1319
16365,2022-01-20,FW792Y,1924
16366,2022-01-21,FW792Y,1711
16367,2022-01-22,FW792Y,1482
16368,2022-01-23,FW792Y,1799
16369,2022-01-24,FW792Y,1661
16370,2022-01-25,FW792Y,1699
16371,2022-01-26,FW792Y,1619
16372,2022-01-27,FW792Y,1571
16373,2022-01-28,FW792Y,1262
16374,2022-01-29,FW792Y,925
16375,2022-01-30,FW792Y,380
16376,2022-01-31,FW792Y,190
16377,2022-02-01,FW792Y,111
16378,2022-02-02,FW792Y,49
16379,2022-02-03,FW792Y,38
16380,2022-02-04,FW792Y,77
16381,2022-02-05,FW792Y,36
16382,2022-02-06,FW792Y,40
16383,2022-02-07,FW792Y,12
16384,2022-02-08,FW792Y,41
16385,2022-02-09,FW792Y,94
16386,2022-02-10,FW792Y,493
16387,2022-02-11,FW792Y,841
16388,2022-02-12,FW792Y,1032
16389,2022-02-13,FW792Y,1032
16390,2022-02-14,FW792Y,1023
16391,2022-02-15,FW792Y,913
16392,2022-02-16,FW792Y,1209
16393,2022-02-17,FW792Y,1002
16394,2022-02-18,FW792Y,1010
16395,2022-02-19,FW792Y,1005
16396,2022-02-20,FW792Y,1179
16397,2022-02-21,FW792Y,1456
16398,2022-02-22,FW792Y,1008
16399,2022-02-23,FW792Y,1127
16400,2022-02-24,FW792Y,1106
16401,2022-02-25,FW792Y,1082
16402,2022-02-26,FW792Y,982
16403,2022-02-27,FW792Y,1004
16404,2022-02-28,FW792Y,871
16405,2022-03-01,FW792Y,931
16406,2022-03-02,FW792Y,970
16407,2022-03-03,FW792Y,873
16408,2022-03-04,FW792Y,972
16409,2022-03-05,FW792Y,955
16410,2022-03-06,FW792Y,997
16411,2022-03-07,FW792Y,1016
16412,2022-03-08,FW792Y,1162
16413,2022-03-09,FW792Y,1177
16414,2022-03-10,FW792Y,1068
16415,2022-03-11,FW792Y,1016
16416,2022-03-12,FW792Y,1068
16417,2022-03-13,FW792Y,872
16418,2022-03-14,FW792Y,1053
16419,2022-03-15,FW792Y,849
16420,2022-03-16,FW792Y,842
16421,2022-03-17,FW792Y,883
16422,2022-03-18,FW792Y,858
16423,2022-03-19,FW792Y,971
16424,2022-03-20,FW792Y,762
16425,2022-03-21,FW792Y,522
16426,2022-03-22,FW792Y,454
16427,2021-12-31,FW793Y,3835
16428,2022-01-01,FW793Y,3776
16429,2022-01-02,FW793Y,3373
16430,2022-01-03,FW793Y,3064
16431,2022-01-04,FW793Y,3364
16432,2022-01-05,FW793Y,3319
16433,2022-01-06,FW793Y,4119
16434,2022-01-07,FW793Y,4019
16435,2022-01-08,FW793Y,3826
16436,2022-01-09,FW793Y,3783
16437,2022-01-10,FW793Y,3809
16438,2022-01-11,FW793Y,4156
16439,2022-01-12,FW793Y,4087
16440,2022-01-13,FW793Y,5149
16441,2022-01-14,FW793Y,4799
16442,2022-01-15,FW793Y,5053
16443,2022-01-16,FW793Y,4853
16444,2022-01-17,FW793Y,5502
16445,2022-01-18,FW793Y,5675
16446,2022-01-19,FW793Y,6031
16447,2022-01-20,FW793Y,5870
16448,2022-01-21,FW793Y,5718
16449,2022-01-22,FW793Y,5075
16450,2022-01-23,FW793Y,5944
16451,2022-01-24,FW793Y,5552
16452,2022-01-25,FW793Y,5967
16453,2022-01-26,FW793Y,5838
16454,2022-01-27,FW793Y,5098
16455,2022-01-28,FW793Y,3686
16456,2022-01-29,FW793Y,2447
16457,2022-01-30,FW793Y,1048
16458,2022-01-31,FW793Y,335
16459,2022-02-01,FW793Y,100
16460,2022-02-02,FW793Y,148
16461,2022-02-03,FW793Y,45
16462,2022-02-04,FW793Y,43
16463,2022-02-05,FW793Y,27
16464,2022-02-06,FW793Y,31
16465,2022-02-07,FW793Y,20
16466,2022-02-08,FW793Y,31
16467,2022-02-09,FW793Y,558
16468,2022-02-10,FW793Y,1751
16469,2022-02-11,FW793Y,2858
16470,2022-02-12,FW793Y,3068
16471,2022-02-13,FW793Y,4041
16472,2022-02-14,FW793Y,4134
16473,2022-02-15,FW793Y,4134
16474,2022-02-16,FW793Y,3863
16475,2022-02-17,FW793Y,3289
16476,2022-02-18,FW793Y,3550
16477,2022-02-19,FW793Y,3712
16478,2022-02-20,FW793Y,3855
16479,2022-02-21,FW793Y,4014
16480,2022-02-22,FW793Y,3275
16481,2022-02-23,FW793Y,3532
16482,2022-02-24,FW793Y,3738
16483,2022-02-25,FW793Y,3856
16484,2022-02-26,FW793Y,3652
16485,2022-02-27,FW793Y,3555
16486,2022-02-28,FW793Y,3550
16487,2022-03-01,FW793Y,3656
16488,2022-03-02,FW793Y,3780
16489,2022-03-03,FW793Y,3700
16490,2022-03-04,FW793Y,4139
16491,2022-03-05,FW793Y,4112
16492,2022-03-06,FW793Y,3644
16493,2022-03-07,FW793Y,4203
16494,2022-03-08,FW793Y,4406
16495,2022-03-09,FW793Y,4801
16496,2022-03-10,FW793Y,4380
16497,2022-03-11,FW793Y,4280
16498,2022-03-12,FW793Y,3837
16499,2022-03-13,FW793Y,3491
16500,2022-03-14,FW793Y,4080
16501,2022-03-15,FW793Y,3212
16502,2022-03-16,FW793Y,2870
16503,2022-03-17,FW793Y,3029
16504,2022-03-18,FW793Y,3441
16505,2022-03-19,FW793Y,3180
16506,2022-03-20,FW793Y,3487
16507,2022-03-21,FW793Y,2648
16508,2022-03-22,FW793Y,2540
16509,2021-12-31,FW794Y,3701
16510,2022-01-01,FW794Y,2873
16511,2022-01-02,FW794Y,2739
16512,2022-01-03,FW794Y,2639
16513,2022-01-04,FW794Y,2841
16514,2022-01-05,FW794Y,2392
16515,2022-01-06,FW794Y,2381
16516,2022-01-07,FW794Y,4060
16517,2022-01-08,FW794Y,4612
16518,2022-01-09,FW794Y,4611
16519,2022-01-10,FW794Y,4222
16520,2022-01-11,FW794Y,4633
16521,2022-01-12,FW794Y,4888
16522,2022-01-13,FW794Y,5917
16523,2022-01-14,FW794Y,7416
16524,2022-01-15,FW794Y,5141
16525,2022-01-16,FW794Y,5357
16526,2022-01-17,FW794Y,6250
16527,2022-01-18,FW794Y,5605
16528,2022-01-19,FW794Y,5533
16529,2022-01-20,FW794Y,5121
16530,2022-01-21,FW794Y,5514
16531,2022-01-22,FW794Y,4827
16532,2022-01-23,FW794Y,5469
16533,2022-01-24,FW794Y,4895
16534,2022-01-25,FW794Y,5062
16535,2022-01-26,FW794Y,4742
16536,2022-01-27,FW794Y,4534
16537,2022-01-28,FW794Y,3598
16538,2022-01-29,FW794Y,2331
16539,2022-01-30,FW794Y,783
16540,2022-01-31,FW794Y,1467
16541,2022-02-01,FW794Y,111
16542,2022-02-02,FW794Y,57
16543,2022-02-03,FW794Y,54
16544,2022-02-04,FW794Y,61
16545,2022-02-05,FW794Y,47
16546,2022-02-06,FW794Y,130
16547,2022-02-07,FW794Y,13
16548,2022-02-08,FW794Y,19
16549,2022-02-09,FW794Y,281
16550,2022-02-10,FW794Y,1456
16551,2022-02-11,FW794Y,2544
16552,2022-02-12,FW794Y,2604
16553,2022-02-13,FW794Y,2101
16554,2022-02-14,FW794Y,2674
16555,2022-02-15,FW794Y,2267
16556,2022-02-16,FW794Y,3290
16557,2022-02-17,FW794Y,2459
16558,2022-02-18,FW794Y,1880
16559,2022-02-19,FW794Y,3234
16560,2022-02-20,FW794Y,3946
16561,2022-02-21,FW794Y,3974
16562,2022-02-22,FW794Y,4064
16563,2022-02-23,FW794Y,3632
16564,2022-02-24,FW794Y,3846
16565,2022-02-25,FW794Y,3436
16566,2022-02-26,FW794Y,2410
16567,2022-02-27,FW794Y,2349
16568,2022-02-28,FW794Y,1925
16569,2022-03-01,FW794Y,1610
16570,2022-03-02,FW794Y,1349
16571,2022-03-03,FW794Y,1383
16572,2022-03-04,FW794Y,1342
16573,2022-03-05,FW794Y,1342
16574,2022-03-06,FW794Y,1251
16575,2022-03-07,FW794Y,1354
16576,2022-03-08,FW794Y,1799
16577,2022-03-09,FW794Y,1518
16578,2022-03-10,FW794Y,1489
16579,2022-03-11,FW794Y,1370
16580,2022-03-12,FW794Y,2013
16581,2022-03-13,FW794Y,1684
16582,2022-03-14,FW794Y,1576
16583,2022-03-15,FW794Y,1137
16584,2022-03-16,FW794Y,1046
16585,2022-03-17,FW794Y,1156
16586,2022-03-18,FW794Y,2252
16587,2022-03-19,FW794Y,3108
16588,2022-03-20,FW794Y,2879
16589,2022-03-21,FW794Y,2794
16590,2022-03-22,FW794Y,2890
16591,2021-12-31,FW795Y,5443
16592,2022-01-01,FW795Y,6374
16593,2022-01-02,FW795Y,4478
16594,2022-01-03,FW795Y,4027
16595,2022-01-04,FW795Y,3790
16596,2022-01-05,FW795Y,4732
16597,2022-01-06,FW795Y,4855
16598,2022-01-07,FW795Y,4571
16599,2022-01-08,FW795Y,3922
16600,2022-01-09,FW795Y,5363
16601,2022-01-10,FW795Y,3197
16602,2022-01-11,FW795Y,4203
16603,2022-01-12,FW795Y,3182
16604,2022-01-13,FW795Y,4515
16605,2022-01-14,FW795Y,3287
16606,2022-01-15,FW795Y,4626
16607,2022-01-16,FW795Y,4534
16608,2022-01-17,FW795Y,5512
16609,2022-01-18,FW795Y,4807
16610,2022-01-19,FW795Y,5769
16611,2022-01-20,FW795Y,3859
16612,2022-01-21,FW795Y,3514
16613,2022-01-22,FW795Y,2286
16614,2022-01-23,FW795Y,3211
16615,2022-01-24,FW795Y,3018
16616,2022-01-25,FW795Y,3607
16617,2022-01-26,FW795Y,3457
16618,2022-01-27,FW795Y,4489
16619,2022-01-28,FW795Y,3239
16620,2022-01-29,FW795Y,1059
16621,2022-01-30,FW795Y,764
16622,2022-01-31,FW795Y,198
16623,2022-02-01,FW795Y,182
16624,2022-02-02,FW795Y,67
16625,2022-02-03,FW795Y,119
16626,2022-02-04,FW795Y,60
16627,2022-02-05,FW795Y,29
16628,2022-02-06,FW795Y,14
16629,2022-02-07,FW795Y,34
16630,2022-02-08,FW795Y,21
16631,2022-02-09,FW795Y,11
16632,2022-02-10,FW795Y,17
