,object_code,predicted_datetime,predict_value,version,input_version,flags,record_time,inc_day,model_version,object_type
4854,FW790Y,2022-03-16,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
4855,FW790Y,2022-03-17,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
4856,FW790Y,2022-03-18,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
4857,FW790Y,2022-03-19,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
4858,FW790Y,2022-03-20,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
4859,FW790Y,2022-03-21,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
4860,FW790Y,2022-03-22,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
4861,FW790Y,2022-03-23,3.3000000000000003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
4862,FW791Y,2022-02-23,1172.5385668755246,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
4863,FW791Y,2022-02-24,1241.9108923098427,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
4864,FW791Y,2022-02-25,1254.330713379949,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
4865,FW791Y,2022-02-26,1088.9775266190193,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
4866,FW791Y,2022-02-27,1222.4090041681936,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
4867,FW791Y,2022-02-28,1270.2552905169691,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
4868,FW791Y,2022-03-01,1125.7745298903626,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
4869,FW791Y,2022-03-02,1059.2123905646201,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
4870,FW791Y,2022-03-03,1128.5847159985074,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
4871,FW791Y,2022-03-04,1141.0045370688438,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
4872,FW791Y,2022-03-05,975.6513503080306,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
4873,FW791Y,2022-03-06,1109.0828278573015,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
4874,FW791Y,2022-03-07,1156.9291142058182,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
4875,FW791Y,2022-03-08,1012.4483535792042,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
4876,FW791Y,2022-03-09,945.8862142534473,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
4877,FW791Y,2022-03-10,1015.2585396875613,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
4878,FW791Y,2022-03-11,1027.6783607578086,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
4879,FW791Y,2022-03-12,862.3251739969932,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
4880,FW791Y,2022-03-13,995.7566515465326,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
4881,FW791Y,2022-03-14,1043.6029378949852,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
4882,FW791Y,2022-03-15,899.1221772682342,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
4883,FW791Y,2022-03-16,832.5600379425427,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
4884,FW791Y,2022-03-17,901.9323633766156,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
4885,FW791Y,2022-03-18,914.3521844467032,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
4886,FW791Y,2022-03-19,748.9989976860045,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
4887,FW791Y,2022-03-20,882.4304752357635,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
4888,FW791Y,2022-03-21,930.2767615840071,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
4889,FW791Y,2022-03-22,785.7960009568869,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
4890,FW791Y,2022-03-23,719.2338616316383,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
4891,FW792Y,2022-02-23,606.5610856657199,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
4892,FW792Y,2022-02-24,776.6464387141707,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
4893,FW792Y,2022-02-25,725.567353923104,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
4894,FW792Y,2022-02-26,648.96058085135,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
4895,FW792Y,2022-02-27,721.0714533001886,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
4896,FW792Y,2022-02-28,663.4644283018172,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
4897,FW792Y,2022-03-01,596.4099663551408,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
4898,FW792Y,2022-03-02,530.9775041255604,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
4899,FW792Y,2022-03-03,701.062857173578,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
4900,FW792Y,2022-03-04,649.9837723825905,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
4901,FW792Y,2022-03-05,573.376999311025,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
4902,FW792Y,2022-03-06,645.487871760022,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
4903,FW792Y,2022-03-07,587.8808467615728,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
4904,FW792Y,2022-03-08,520.8263848148047,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
4905,FW792Y,2022-03-09,455.3939225849416,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
4906,FW792Y,2022-03-10,625.4792756333316,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
4907,FW792Y,2022-03-11,574.4001908425528,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
4908,FW792Y,2022-03-12,497.79341777093964,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
4909,FW792Y,2022-03-13,569.9042902196611,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
4910,FW792Y,2022-03-14,512.2972652215665,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
4911,FW792Y,2022-03-15,445.2428032744644,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
4912,FW792Y,2022-03-16,379.8103410447821,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
4913,FW792Y,2022-03-17,549.8956940930852,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
4914,FW792Y,2022-03-18,498.8166093020393,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
4915,FW792Y,2022-03-19,422.2098362306146,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
4916,FW792Y,2022-03-20,494.3207086793003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
4917,FW792Y,2022-03-21,436.7136836812117,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
4918,FW792Y,2022-03-22,369.65922173413253,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
4919,FW792Y,2022-03-23,304.22675950462235,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
4920,FW793Y,2022-02-23,2261.2758326371263,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
4921,FW793Y,2022-02-24,2474.389810536383,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
4922,FW793Y,2022-02-25,2278.671380190755,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
4923,FW793Y,2022-02-26,2088.4136462486454,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
4924,FW793Y,2022-02-27,2080.635157638594,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
4925,FW793Y,2022-02-28,2019.476386658238,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
4926,FW793Y,2022-03-01,2051.8032205646596,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
4927,FW793Y,2022-03-02,1976.6430178342125,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
4928,FW793Y,2022-03-03,2189.756995733062,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
4929,FW793Y,2022-03-04,1994.038565387252,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
4930,FW793Y,2022-03-05,1803.780831445414,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
4931,FW793Y,2022-03-06,1796.002342835687,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
4932,FW793Y,2022-03-07,1734.8435718553908,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
4933,FW793Y,2022-03-08,1767.1704057616193,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
4934,FW793Y,2022-03-09,1692.010203030622,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
4935,FW793Y,2022-03-10,1905.124180929988,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
4936,FW793Y,2022-03-11,1709.4057505845356,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
4937,FW793Y,2022-03-12,1519.148016642623,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
4938,FW793Y,2022-03-13,1511.3695280323802,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
4939,FW793Y,2022-03-14,1450.2107570522921,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
4940,FW793Y,2022-03-15,1482.537590958475,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
4941,FW793Y,2022-03-16,1407.377388227708,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
4942,FW793Y,2022-03-17,1620.491366126914,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
4943,FW793Y,2022-03-18,1424.7729357810322,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
4944,FW793Y,2022-03-19,1234.5152018393915,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
4945,FW793Y,2022-03-20,1226.7367132290738,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
4946,FW793Y,2022-03-21,1165.5779422491655,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
4947,FW793Y,2022-03-22,1197.9047761555375,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
4948,FW793Y,2022-03-23,1122.7445734247938,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
4949,FW794Y,2022-02-23,1593.1369911940412,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
4950,FW794Y,2022-02-24,1698.5840469760826,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
4951,FW794Y,2022-02-25,1946.3091619234501,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
4952,FW794Y,2022-02-26,1597.2484522195605,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
4953,FW794Y,2022-02-27,1529.933913690229,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
4954,FW794Y,2022-02-28,1659.3915982897017,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
4955,FW794Y,2022-03-01,1467.0029747819992,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
4956,FW794Y,2022-03-02,1235.334170448526,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
4957,FW794Y,2022-03-03,1340.781226229285,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
4958,FW794Y,2022-03-04,1588.5063411779188,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
4959,FW794Y,2022-03-05,1239.4456314738568,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
4960,FW794Y,2022-03-06,1172.1310929447297,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
4961,FW794Y,2022-03-07,1301.5887775439908,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
4962,FW794Y,2022-03-08,1109.2001540361555,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
4963,FW794Y,2022-03-09,877.5313497030829,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
4964,FW794Y,2022-03-10,982.9784054839902,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
4965,FW794Y,2022-03-11,1230.7035204322717,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
4966,FW794Y,2022-03-12,881.6428107279669,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
4967,FW794Y,2022-03-13,814.3282721995078,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
4968,FW794Y,2022-03-14,943.7859567981486,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
4969,FW794Y,2022-03-15,751.3973332906003,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
4970,FW794Y,2022-03-16,519.7285289575682,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
4971,FW794Y,2022-03-17,625.1755847386947,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
4972,FW794Y,2022-03-18,872.9006996867406,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
4973,FW794Y,2022-03-19,523.8399899822635,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
4974,FW794Y,2022-03-20,456.52545145428536,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
4975,FW794Y,2022-03-21,585.9831360527515,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
4976,FW794Y,2022-03-22,393.59451254446725,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
4977,FW794Y,2022-03-23,161.92570821205157,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
4978,FW795Y,2022-02-23,616.6278452099918,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
4979,FW795Y,2022-02-24,617.0580260199678,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
4980,FW795Y,2022-02-25,512.7433342159854,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
4981,FW795Y,2022-02-26,231.20205021783903,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
4982,FW795Y,2022-02-27,471.6964165560786,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
4983,FW795Y,2022-02-28,446.7486368116549,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
4984,FW795Y,2022-03-01,543.5015973864924,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
4985,FW795Y,2022-03-02,83.18571979538598,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
4986,FW795Y,2022-03-03,83.61590060500797,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
4987,FW795Y,2022-03-04,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
4988,FW795Y,2022-03-05,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
4989,FW795Y,2022-03-06,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
4990,FW795Y,2022-03-07,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
4991,FW795Y,2022-03-08,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
4992,FW795Y,2022-03-09,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
4993,FW795Y,2022-03-10,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
4994,FW795Y,2022-03-11,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
4995,FW795Y,2022-03-12,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
4996,FW795Y,2022-03-13,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
4997,FW795Y,2022-03-14,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
4998,FW795Y,2022-03-15,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
4999,FW795Y,2022-03-16,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
5000,FW795Y,2022-03-17,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
5001,FW795Y,2022-03-18,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
5002,FW795Y,2022-03-19,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
5003,FW795Y,2022-03-20,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
5004,FW795Y,2022-03-21,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
5005,FW795Y,2022-03-22,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
5006,FW795Y,2022-03-23,21.560000000000002,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
5007,FW797Y,2022-02-23,2943.933565984533,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
5008,FW797Y,2022-02-24,3330.0732214056416,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
5009,FW797Y,2022-02-25,3117.4984976161154,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
5010,FW797Y,2022-02-26,3001.9076376250923,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
5011,FW797Y,2022-02-27,3257.628091762666,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
5012,FW797Y,2022-02-28,3473.40915143698,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
5013,FW797Y,2022-03-01,3484.338298254628,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
5014,FW797Y,2022-03-02,2824.914294498244,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
5015,FW797Y,2022-03-03,3211.0539499186125,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
5016,FW797Y,2022-03-04,2998.47922612901,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
5017,FW797Y,2022-03-05,2882.8883661385557,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
5018,FW797Y,2022-03-06,3138.6088202770247,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
5019,FW797Y,2022-03-07,3354.3898799514554,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
5020,FW797Y,2022-03-08,3365.3190267681402,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
5021,FW797Y,2022-03-09,2705.89502301236,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
5022,FW797Y,2022-03-10,3092.034678432386,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
5023,FW797Y,2022-03-11,2879.4599546437894,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
5024,FW797Y,2022-03-12,2763.8690946531347,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
5025,FW797Y,2022-03-13,3019.5895487903163,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
5026,FW797Y,2022-03-14,3235.3706084646237,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
5027,FW797Y,2022-03-15,3246.2997552812626,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
5028,FW797Y,2022-03-16,2586.875751526072,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
5029,FW797Y,2022-03-17,2973.015406946159,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
5030,FW797Y,2022-03-18,2760.440683156685,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
5031,FW797Y,2022-03-19,2644.8498231665985,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
5032,FW797Y,2022-03-20,2900.5702773036073,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
5033,FW797Y,2022-03-21,3116.3513369782913,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
5034,FW797Y,2022-03-22,3127.2804837951635,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-22,T28-prophet,pickup
5035,FW797Y,2022-03-23,2467.856480039783,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-23,T28-prophet,pickup
5036,FW798Y,2022-02-23,1632.6759750213603,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-23,T28-prophet,pickup
5037,FW798Y,2022-02-24,1842.298731753221,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-24,T28-prophet,pickup
5038,FW798Y,2022-02-25,1689.9930664133801,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-25,T28-prophet,pickup
5039,FW798Y,2022-02-26,1581.6434276901664,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-26,T28-prophet,pickup
5040,FW798Y,2022-02-27,1618.15118186215,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-27,T28-prophet,pickup
5041,FW798Y,2022-02-28,1467.7064154482628,1,T+28,1,2023-07-05 17:34:12.604853,2022-02-28,T28-prophet,pickup
5042,FW798Y,2022-03-01,1392.3192982389874,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-01,T28-prophet,pickup
5043,FW798Y,2022-03-02,1392.7127914186162,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-02,T28-prophet,pickup
5044,FW798Y,2022-03-03,1602.3355481500598,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-03,T28-prophet,pickup
5045,FW798Y,2022-03-04,1450.0298828101263,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-04,T28-prophet,pickup
5046,FW798Y,2022-03-05,1341.680244087171,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-05,T28-prophet,pickup
5047,FW798Y,2022-03-06,1378.1879982593127,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-06,T28-prophet,pickup
5048,FW798Y,2022-03-07,1227.7432318453707,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-07,T28-prophet,pickup
5049,FW798Y,2022-03-08,1152.3561146360578,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-08,T28-prophet,pickup
5050,FW798Y,2022-03-09,1152.7496078149848,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-09,T28-prophet,pickup
5051,FW798Y,2022-03-10,1362.3723645471289,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-10,T28-prophet,pickup
5052,FW798Y,2022-03-11,1210.0666992074512,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-11,T28-prophet,pickup
5053,FW798Y,2022-03-12,1101.7170604844882,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-12,T28-prophet,pickup
5054,FW798Y,2022-03-13,1138.2248146562015,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-13,T28-prophet,pickup
5055,FW798Y,2022-03-14,987.7800482428878,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-14,T28-prophet,pickup
5056,FW798Y,2022-03-15,912.3929310330753,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-15,T28-prophet,pickup
5057,FW798Y,2022-03-16,912.7864242122405,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-16,T28-prophet,pickup
5058,FW798Y,2022-03-17,1122.4091809441986,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-17,T28-prophet,pickup
5059,FW798Y,2022-03-18,970.1035156041977,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-18,T28-prophet,pickup
5060,FW798Y,2022-03-19,861.7538768814932,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-19,T28-prophet,pickup
5061,FW798Y,2022-03-20,898.2616310530901,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-20,T28-prophet,pickup
5062,FW798Y,2022-03-21,747.8168646398137,1,T+28,1,2023-07-05 17:34:12.604853,2022-03-21,T28-prophet,pickup
